项目,主题,问题类型,优先级,
新基金业务管理系统_内部,"【用户反馈】发送通知单,建议在发送通知单界面加入“后退”按钮，能返回上一步。",需求变更,高,
新基金业务管理系统_内部,"【用户反馈】基金连续停牌,复核时点通过，在弹出的确认对话框里点“取消”或者“X”，都会依旧跳转到下一步发送通知单的界面。",优化,高,
新基金业务管理系统_内部,【用户反馈】ETF上市-初审，由基金部内部发起的同一产品重复的流程（如发行或上市）时，在录完证券代码后就直接提示该产品已经发行/上市了，不要等到都填完再提交的时候提示。,优化,高,
新基金业务管理系统_内部,"【用户反馈】ETF上市-初审,基金账户的字符数没做限制",需求变更,高,
新基金业务管理系统_内部,【用户反馈】ETF上市-初审/ETF发行-初审，基金全称过长，在提取出来后无法完全显示,优化,高,
新基金业务管理系统_内部,【用户反馈】ETF上市-初审，上市公告日及定义文件上传起始日期直接默认为上市日期前三天（T-3日），但可修改,需求变更,高,
新基金业务管理系统_内部,【用户反馈】ETF上市-初审，清算编号，应为英文字母加数值，不是校验为五位数值,缺陷,高,
新基金业务管理系统_内部,【用户反馈】ETF上市-初审，主上传PBU通道，能否校验为5位数值，而不是五个其他类型,缺陷,高,
新基金业务管理系统_内部,【用户反馈】通知单发送预览，加表格显示,优化,高,
新基金业务管理系统_内部,【用户反馈】ETF发行初审，资金确认日、认购日未校验交易日,缺陷,高,
新基金业务管理系统_内部,【用户反馈】ISIN码申请，发行货币、面值，默认为美元,需求变更,高,
新基金业务管理系统_内部,【ETF发行】初审无法审核,缺陷,高,
新基金业务管理系统_内部,【用户反馈】通知单发送，个别发送部门不需要发送的情况下，取消勾选，就不能点完成该流程,需求变更,高,
新基金业务管理系统_内部,【用户反馈】代码申请-初审界面，未对定义文件编号进行唯一性校验,缺陷,高,
新基金业务管理系统_内部,【用户反馈】ETF发行，所内所外，都没有自动提取“基金托管人”这个信息,缺陷,高,
新基金业务管理系统_内部,【用户反馈】辅助功能-修改密码页面都会提示“wrong role for last action 你没有这个页面的访问权限 logout index ”,缺陷,高,
新基金业务管理系统_内部,【ISIN代码】申请，在产品相关信息中输入整数面值，会提示‘面值数额请输入数字’，无法正常提交,缺陷,高,
新基金业务管理系统_内部,【基金连续停牌】已开始停牌的代码，再次发起此流程“停牌起始日”应不能修改,优化,普通,
新基金业务管理系统_内部,【基金连续停牌】xiaobai主办代填选择wtt复审，所内查询列表未显示在办人,缺陷,低,
新基金业务管理系统_内部,【ETF基金】集合申购和上市复审通过后发送通知单页面，上传修正通知单无格式限制,缺陷,普通,
新基金业务管理系统_内部,【分级基金定折】基金公司选择代码，带不出子基金的简称等信息,缺陷,普通,
新基金业务管理系统_内部,【实时申赎货币基金放开申赎】通知单名称请稍做修改,缺陷,低,
新基金业务管理系统_内部,【实时申赎货币基金发行】基金全称较长无法完整显示,缺陷,低,
新基金业务管理系统_内部,【辅助功能】客户端维护及发送通知,优化,低,
新基金业务管理系统_内部,【上证基金通】基金代码申请基金全称较长的话占用下面证券代码的输入，导致无法输入证券代码,优化,普通,
新基金业务管理系统_内部,【LOF暂停及恢复申赎转托管】通知单无内容显示,缺陷,高,
新基金业务管理系统_内部,【LOF份额开放交易】通知单无内容显示,缺陷,高,
新基金业务管理系统_内部,【LOF上市】审核结束后，该信息仍然会出现在复核待办事项中，状态是审核通过，点击审核，页面报错,缺陷,普通,
新基金业务管理系统_内部,【封转开】全选按钮问题,缺陷,高,
新基金业务管理系统_内部,【LOF份额开发交易】基金公司保存信息是报500错误,缺陷,高,
新基金业务管理系统_内部,【实时申赎货币基金摘牌】复审签名图片加载错误,缺陷,高,
新基金业务管理系统_内部,【LOF上市】通知单无内容显示,缺陷,高,
新基金业务管理系统_内部,【ETF发行】通过按钮点击确认框“取消”，数据状态不对,缺陷,普通,
新基金业务管理系统_内部,【LOF上市】初审发起信息，填写开盘参考价时未在初审待办事项中显示，提交后，未在复核待办事项中显示,缺陷,普通,
新基金业务管理系统_内部,【LOF发行变更】通知单无内容显示,缺陷,高,
新基金业务管理系统_内部,【ISIN代码申请】面值数额校验不正确,缺陷,高,
新基金业务管理系统_内部,【基金代码申请】首页业务状态不对,缺陷,高,
新基金业务管理系统_内部,【LOF发行】通知单无内容显示,缺陷,高,
新基金业务管理系统_内部,【上证基金通更名】和【上证基金通发开申赎】基金业务部代填的信息，生成的通知单初审的签名图片显示有误,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.61-基金连续停牌】主办代填提交，所内查询列表未显示在办人,缺陷,低,
新基金业务管理系统_内部,【试运行版本0.61-基金连续停牌】所内新建，所外查看页面的“复牌日”和“停牌终止日”应无*,缺陷,低,
新基金业务管理系统_内部,【试运行版本0.61-基金连续停牌】所内&所外：新建保存，修改页面缺少“注。。。”,缺陷,低,
新基金业务管理系统_内部,【试运行版本0.61-ETF上市】主办代填，基金公司查看页面多了“填报人”板块,缺陷,低,
新基金业务管理系统_内部,【试运行版本0.61-ISIN代码申请】其他市场的证券编码输入特殊字符也可以提交成功,缺陷,普通,
新基金业务管理系统_内部,【试运行版本0.61-代码申请】未对定义文件编码做唯一性校验,缺陷,普通,
新基金业务管理系统_内部,【信息披露】，临时公告，复审无法点击通过,缺陷,高,
新基金业务管理系统_内部,【信息披露】，定期公告，季报无法点击提交,缺陷,紧急,
新基金业务管理系统_内部,【基金传真汇总】通知单模板不正确,缺陷,低,
新基金业务管理系统_内部,【LOF上市】页面报错,缺陷,高,
新基金业务管理系统_内部,【信息披露】，紧急公告，复审无法点击通过,缺陷,高,
新基金业务管理系统_内部,【生产环境ETF基金】更名复审发送通知单页面错误,缺陷,高,
新基金业务管理系统_内部,【ETF退市】通知单无内容显示,缺陷,高,
新基金业务管理系统_内部,【生产环境：LOF暂停申赎】数据显示问题,缺陷,高,
新基金业务管理系统_内部,【生产环境：分级LOF定折】首页显示问题,缺陷,高,
新基金业务管理系统_内部,【生产环境：LOF上市】全选按钮问题,缺陷,高,
新基金业务管理系统_内部,【ETF合并】通知单第一次点击发送时，无√显示，点击完成操作无效，提示未发送第二次点击发送时，显示2个√（偶发）,缺陷,普通,
新基金业务管理系统_内部,【ETF合并】通知单无内容显示,缺陷,高,
新基金业务管理系统_内部,【生产环境：LOF发行】初审审核界面的认购终止日日期控件加错地方,缺陷,高,
新基金业务管理系统_内部,【ETF拆分】通知单无内容显示,缺陷,高,
新基金业务管理系统_内部,【新增基金回购出入库】备注较长（规定字符内）无法完整显示,优化,低,
新基金业务管理系统_内部,【试运行版本0.5-ETF拆分】基金公司提交信息时，无必填项的验证,优化,高,
新基金业务管理系统_内部,【实时申赎摘牌】通知单无内容,优化,高,
新基金业务管理系统_内部,【代码申请】同一时间申请的ETF不同类型代码，申请时间显示不一致,优化,低,
新基金业务管理系统_内部,【封转开】在发起此流程前代码已做停牌，则该流程可不发送停牌通知单,优化,普通,
新基金业务管理系统_内部,【ETF变更标的指数】通知单无内容显示,缺陷,高,
新基金业务管理系统_内部,【实时申赎发行】通知单无内容,优化,高,
新基金业务管理系统_内部,【实时申赎发行】通知单全选发送问题,优化,高,
新基金业务管理系统_内部,【admin】所内用户的登录名不能修改,优化,普通,
新基金业务管理系统_内部,【LOF上市】基金公司或基金业务部填报的时候上市日期应该比其它填写的日期都要早,优化,低,
新基金业务管理系统_内部,【ETF变更标的指数】首页显示不正确,优化,高,
新基金业务管理系统_内部,【ETF变更标的指数】首页显示不正确,优化,高,
新基金业务管理系统_内部,【ETF更名】发送通知单界面点击下载按钮报500错误,优化,低,
新基金业务管理系统_内部,【LOF暂停及恢复申赎及转托管】上传修正通知单预览报错500,缺陷,普通,
新基金业务管理系统_内部,【LOF暂停及恢复申赎及转托管】主办代填，复审不通过，主办修改保存失败,缺陷,普通,
新基金业务管理系统_内部,【LOF上市】审核意见框中会默认显示上一步的审核意见,缺陷,普通,
新基金业务管理系统_内部,【ETF上市】复审审核的业务状态显示不正确,优化,普通,
新基金业务管理系统_内部,【ETF上市】初审提交发送开盘参考价后，在初审首页在办事项中无显示,优化,普通,
新基金业务管理系统_内部,【ETF发行】货币ETF发行申请页面，必填项申赎价格未选，系统无验证,优化,普通,
新基金业务管理系统_内部,【LOF发行】基金托管人输入较长字符后，在查看页面和复审审核页面无法完整显示,优化,低,
新基金业务管理系统_内部,【ISIN代码管理】面额的输入框内填写小于1的数字，点击提交，系统弹出请填写数字的提示,优化,低,
新基金业务管理系统_内部,【ISIN代码管理】输入框内无法显示空格,优化,低,
新基金业务管理系统_内部,【ETF上市】初审录入开盘参考价后提交，未在主办的首页的“在办事项”显示,缺陷,普通,
新基金业务管理系统_内部,【基金连续停牌+代码申请】初审从首页点击不通过后未返回首页,优化,低,
新基金业务管理系统_内部,【所有模块】ETF，LOF，上证分级LOF基金发行后复审无法通过,缺陷,紧急,
新基金业务管理系统_内部,【上证基金通发售变更】初审不通过时会提示“请填写不通过的原因”，建议去掉,优化,普通,
新基金业务管理系统_内部,【上证基金通放开申赎转托管】基金公司和基金业务部填报的流程，在保存后再点击提交，首页基金简称会消失,缺陷,普通,
新基金业务管理系统_内部,【上证基金通更名】基金公司和基金业务部的列表页面前后日期大小比较提示框有误,优化,低,
新基金业务管理系统_内部,【上证基金通发售变更】在上传修正通知单的时候没有进行格式的验证,优化,低,
新基金业务管理系统_内部,【上证基金通发售变更】基金公司提交的信息初审不通过，基金公司修改提交基金公司列表页变成了基金业务部的,缺陷,高,
新基金业务管理系统_内部,【上证基金通发售变更】基金业务部提交的时在点击提交选择复核人时不选择，然后保存之后提交不用选复核人,缺陷,普通,
新基金业务管理系统_内部,【上证基金通发售变更】基金业务部提交的时候每选择一次变更后认购终止日选择复核人的下拉框复审人都会增加,优化,低,
新基金业务管理系统_内部,【试运行版本0.5-代码申请】所外人员新建申请，点击保存后提示保存成功，但业务查询列表无记录（首页待办事项有显示）,缺陷,普通,
新基金业务管理系统_内部,【上证基金通更名】基金公司填报信息点击保存之后，从列表页面进入修改页面点击保存之后列表上申请日期消失,优化,低,
新基金业务管理系统_内部,【上证基金通摘牌】基金业务部和基金公司提交时停牌起始日可以小于当前日期,优化,低,
新基金业务管理系统_内部,【上证分级LOF基金】不定期折算复审通过后上传修正通知单无效,缺陷,普通,
新基金业务管理系统_内部,【基金代码申请】ETF类型为货币ETF，基金资产类型为跨境型，部门显示不正确,优化,低,
新基金业务管理系统_内部,【ETF退市】初审录入摘牌日提交后从首页在办事项无法查看到该信息,优化,低,
新基金业务管理系统_内部,【信息披露】显示问题,优化,低,
新基金业务管理系统_内部,【ETF发行】510、511（单市场债券）、512开头的证券代码申请页面录入的是单成交记录模式，发行通知单呈现的是多成交记录模式,优化,高,
新基金业务管理系统_内部,【上证LOF暂停及恢复申赎及转托管】初审清空日期输入项后，无法编辑信息,优化,低,
新基金业务管理系统_内部,【LOF 发行】若基金业务部审核时未填写审核意见，历史审核意见栏不应该显示内容,优化,低,
新基金业务管理系统_内部,【ETF上市】-- 基金公司账号申请，审核通过ezpar文件不能预览,缺陷,低,
新基金业务管理系统_内部,【基金连续停牌】初审时 停牌终止日小于停牌起始日也能提交,优化,低,
新基金业务管理系统_内部,【ETF上市】黄金ETF上市，审核完成之后查看通知单的时候ezpar文件不能预览,缺陷,低,
新基金业务管理系统_内部,【ETF退市摘牌】--待录入阶段，基金摘牌日日历控件有问题需要优化,优化,低,
新基金业务管理系统_内部,【ETF发行】黄金ETF发行，基金公司列表和基金业务部列表的日期查询条件没有进行大小的验证,优化,低,
新基金业务管理系统_内部,【ETF发行】黄金ETF发行，通知单查看页面的按钮应该是关闭，而不是返回,优化,低,
新基金业务管理系统_内部,【ETF发行】黄金ETF发行，基金公司在修改不通过的申请时网上现金发行起始日大于网上现金发行终止日也能提交,缺陷,普通,
新基金业务管理系统_内部,【ETF发行】黄金ETF发行，查看页面也应该显示必填项的红色星号,优化,低,
新基金业务管理系统_内部,【ETF发行】黄金ETF发行，资金确认日和认购确认日没有和网上现金发行终止日进行比较,缺陷,普通,
新基金业务管理系统_内部,【基金连续停牌}91112701重新提交被退回的信息，初审的首页待办事项内无显示,缺陷,高,
新基金业务管理系统_内部,【上证LOF暂停及恢复申赎及转托管】查看和填写页面的申请日期没有按需求上的格式,优化,低,
新基金业务管理系统_内部,【ETF退市】若基金业务部审核时未填写审核意见，历史审核意见栏不应该显示内容,优化,低,
新基金业务管理系统_内部,【ETF发行】申请被退回后ETF类型选择单市场债券或货币，证券代码选择框会出现单市场债券和货币2种类型的代码,优化,低,
新基金业务管理系统_内部,【ETF更名】复核时点击通过出现错误页面500，并且实际未通过,缺陷,高,
新基金业务管理系统_内部,【基金连续停牌} 基金公司申请信息后，被退回后，编辑页面的证券代码无代码显示，且证券代码选择框内无代码可选择,缺陷,紧急,
新基金业务管理系统_内部,【基金连续停牌} 基金业务部未录入审核意见，点击不通过无法成功,缺陷,普通,
新基金业务管理系统_内部,【基金连续停牌} 513777申请信息，保存后，从首页待办事项进入编辑页面，证券代码无法显示，且无法选择,缺陷,高,
新基金业务管理系统_内部,【ETF上市】发送开盘参考价通知单阶段，无法点击完成按键，该信息在复核首页待办事项也无显示（偶发）,缺陷,普通,
新基金业务管理系统_内部,【上证LOF上市及放开申赎及转托管】基金公司申请，审核岗无法点击通过,缺陷,紧急,
新基金业务管理系统_内部,【上证LOF基金】发行变更，基金公司提交时弹出的提示框与大家不同,优化,低,
新基金业务管理系统_内部,【ETF发行】跨境ETF发行通知单界面表格多了一列空白列,缺陷,低,
新基金业务管理系统_内部,【上证LOF基金】发行复审通过后‘上传修正通知单’，完成后预览该通知单发生错误,缺陷,高,
新基金业务管理系统_内部,【上证LOF基金】发行，认购起始日和终止日相同不显示错误,优化,低,
新基金业务管理系统_内部,【上证LOF基金】发行条件查询错误时提示问题,优化,低,
新基金业务管理系统_内部,【上证LOF基金】发行复审阶段发送通知后，不点击完成，返回后出现错误,优化,普通,
新基金业务管理系统_内部,【ETF发行】代码申请和ISIN审核通过后，在不关闭浏览器的情况下，ETF发行申请页面无法获取代码,优化,低,
新基金业务管理系统_内部,【上证LOF基金】发行复审无法通过,缺陷,紧急,
新基金业务管理系统_内部,【试运行版本0.5-ETF变更标的指数】复核列表页面操作栏出现结束操作，点击后报错,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.5-ETF变更标的指数】初审和复核点击不同通过时，无输入审核意见的限制,缺陷,普通,
新基金业务管理系统_内部,【试运行版本0.5-ETF退市】初审和复核点击不同通过时，无输入审核意见的限制,缺陷,普通,
新基金业务管理系统_内部,【试运行版本0.5-ETF退市】证券代码选择栏中有不属于本公司的代码,缺陷,普通,
新基金业务管理系统_内部,【试运行版本0.5-连续停牌】复核点击通过时，无时间限制,优化,低,
新基金业务管理系统_内部,【试运行版本0.5-登录】已登录帐号的浏览器，新建选项卡，换取其它帐号登录后，仍然是原账号登录,优化,普通,
新基金业务管理系统_内部,【试运行版本0.5-ETF上市】已发行未上市代码，无法进行上市申请,缺陷,普通,
新基金业务管理系统_内部,【试运行版本0.5-ETF发行】基金业务部列表页面第二页无法点击下一页,优化,普通,
新基金业务管理系统_内部,【试运行版本0.5-ETF上市】基金公司修改信息时，证券代码选择框中可选代码包含所有ETF代码,缺陷,普通,
新基金业务管理系统_内部,【试运行版本0.5-ETF发行】发行通知单内显示的内容与申请页面录入内容不符i,优化,高,
新基金业务管理系统_内部,【试运行版本0.5-ETF发行】ETF类型选择为跨境，单所发送通知单为跨市场股票ETF发行通知单,优化,高,
新基金业务管理系统_内部,【试运行版本0.5-ETF发行】ETF类型选择单市场债券或货币，证券代码选择框会出现单市场债券和货币2种类型的代码,优化,低,
新基金业务管理系统_内部,【试运行版本0.5-ISIN代码管理】2月3日新建的公司，代码申请了14个，单isin申请可选择代码有19个,优化,普通,
新基金业务管理系统_内部,【试运行版本0.5-代码申请】主办通过，复核审核时弹出代码重复提示框,缺陷,普通,
新基金业务管理系统_内部,【试运行版本0.5-ETF上市】点击完成按键无效,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.5-ETF上市】操作日期显示有误,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.5-ETF上市】页面返回列表页面，而非停留在审核页面,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.5-ETF发行】复核审批完成后，通过首页待办事项进入该信息，任然是审核页面，无法呈现通知单列表页面,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.5-代码申请】操作日期显示有误,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.5-作废事项 （集合申购及上市）】在辅助功能作废事项列表的经办人栏位显示的内容有误,缺陷,普通,
新基金业务管理系统_内部,【试运行版本0.5-作废事项 （ETF更名）】在辅助功能作废事项列表的经办人栏位显示的内容有误,缺陷,普通,
新基金业务管理系统_内部,【试运行版本0.5-作废事项 （封闭式基金上市）】在辅助功能作废事项列表的经办人栏位显示的内容有误,缺陷,普通,
新基金业务管理系统_内部,【试运行版本0.5-封转开】委托后人名显示错误，主办的在办事项查看少字段,优化,低,
新基金业务管理系统_内部,【试运行版本0.5-封转开】选择停牌起始日弹出提示框，点击确定跳回首页,缺陷,低,
新基金业务管理系统_内部,【试运行版本0.5-代码申请】所外首页的在办事项显示状态错误,优化,低,
新基金业务管理系统_内部,【试运行版本0.5-分级基金不定折】设置代办委托后，历史审核意见的“岗位”未显示实际审核人,优化,低,
新基金业务管理系统_内部,【试运行版本0.5-分级基金定折】设置代办委托后，历史审核意见的“岗位”未显示实际审核人,优化,低,
新基金业务管理系统_内部,【试运行版本0.5-实时申赎货币基金发行】,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.5-信息披露】非直通车，代码519899，实时申赎发行提交附件及显示有误,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.5-信息披露】附件非doc/pdf/docx，为Ora格式也可以提交成功（直通车类型的公告）,优化,低,
新基金业务管理系统_内部,【试运行版本0.5-基金分红】初审操作不通过后，系统显示无内容的申请页面，操作不成功,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.5-连续停牌】复核第一次选取单位发送通知单，点击发送后无勾选显示，再次点选该单位点击发送后，该单位处出现2个勾选标志,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.5-LOF暂停及恢复申购赎回及转托管】初审从首页代办事项进入的审核页面按键错误,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.5-LOF上市】基金公司的作废事项列表中未显示被作废的信息,缺陷,普通,
新基金业务管理系统_内部,【试运行版本0.5-LOF上市】复核未填写审核意见，点击不通过，操作成功，系统无提示,缺陷,普通,
新基金业务管理系统_内部,【试运行版本0.5-LOF上市】复核第一次选取单位发送通知单，点击发送后无勾选显示，再次点选该单位点击发送后，该单位处出现2个勾选标志,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.5-LOF上市】初审未选择是否日内回转交易选项，可审核通过操作成功,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.5-作废事项 （lof暂停及恢复申赎转托管）】在辅助功能作废事项列表的经办人栏位显示的内容有误,缺陷,普通,
新基金业务管理系统_内部,【试运行版本0.5-LOF上市】审核意见栏直接显示了复核录入的信息,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.5-上证LOF发行申请】操作日期显示有误,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.5-上证基金通发售变更】发售流程未走完的代码可以申请发售变更流程,优化,低,
新基金业务管理系统_内部,【试运行版本0.5-ETF发行】所内人员点击“ETF基金”-》“发行”链接无效（页面空白）,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.5-上证基金通发售】复核点击通过后，系统报错,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.5-ISIN代码管理】审核通过的ETF证券代码未出现在ISIN代码填报页面的“证券代码”下拉列表内,优化,普通,
新基金业务管理系统_内部,【试运行版本0.5-代码申请】所外从首页点击处理被退回的业务申请，无法提交成功（提示提交失败）,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.5-代码申请】主办通过，复审不通过，业务单被直接退回到基金公司,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.5-代码申请】所外填报时，其中“基金全称”输入过长字符（规定的字符范围内），在审核和查看页面无法完整显示,优化,低,
新基金业务管理系统_内部,【试运行版本0.5-代码申请】代码提交后至审核通过，所外的查询列表均无记录；但所内的查询列表有记录,缺陷,低,
新基金业务管理系统_内部,【试运行版本0.5-代码申请】所外人员新建申请，点击保存后提示保存成功，但业务查询列表无记录（首页待办事项有显示）,缺陷,普通,
新基金业务管理系统_内部,【试运行版本0.5-所内用户管理】admin:新建所内用户时，邮箱输入21个字符，导致无法创建用户，但页面无提示,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.5-环境配置问题】测试地址打不开，反复关闭浏览器再重新输入，均不能打开；重启电脑后可以正常打开,优化,普通,
新基金业务管理系统_内部,【试运行版本0.5-ETF退市】从首页在办查看：页面缺少附件板块和摘牌日板块,缺陷,普通,
新基金业务管理系统_内部,【试运行版本0.5-ETF更名】提交到复审，复审的审核意见框会不应带出初审的审核意见,缺陷,普通,
新基金业务管理系统_内部,【试运行版本0.5-ETF合并】主办代填：未在T-6日前填写，点击保存/提交后提示了，但页面的“生产....通知单”的两个复选框没有了,缺陷,普通,
新基金业务管理系统_内部,【试运行版本0.5-ETF拆分】主办代填，保存后首页待办事项未显示,缺陷,低,
新基金业务管理系统_内部,【试运行版本0.5-ETF上市】主办代填，保存后首页待办事项未显示,缺陷,低,
新基金业务管理系统_内部,【试运行版本0.5-代码申请】被退回的业务单主办处不能显示定义文件编码的默认字符,优化,低,
新基金业务管理系统_内部,【试运行版本0.5-ETF发行】基金类型跨境ETF时，后续相关操作有误,缺陷,低,
新基金业务管理系统_内部,【试运行版本0.5-ETF发行】主办代填：保存后，首页待办事项一会有一会没有,优化,低,
新基金业务管理系统_内部,【试运行版本0.5-ETF发行】上传修正的通知单预览报错500,缺陷,低,
新基金业务管理系统_内部,【试运行版本0.5-ETF发行】通知单返回按钮页面空白,缺陷,低,
新基金业务管理系统_内部,【试运行版本0.5-ETF发行】-20170125,缺陷,低,
新基金业务管理系统_内部,【试运行版本0.5-基金连续停牌】复审阶段，点击不通过会提示‘应于T日两日前审核’，点击通过则会成功。,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.5-基金连续停牌】中复审通过后，在通知单中上传修正文件未加格式限制，且无通知提醒信息,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.5-上证LOF基金】中全模块复审通过后，在通知单中上传修正文件未加格式限制，且无通知提醒信息,缺陷,高,
新基金业务管理系统_内部,【试运行版本0.5-LOF暂停及恢复申购赎回及转托管】通知中SFPM电子文件无法预览，报错500,缺陷,高,
新基金业务管理系统_内部,【场外集合申购及上市】首次未填写“对外公告上市首日”，复审发单后流转到主办应给日期输入框,缺陷,高,
新基金业务管理系统_内部,【场外集合申购及上市】通知单是空的,缺陷,紧急,
新基金业务管理系统_内部,【场外集合申购及上市】所外提交->主办通过-》复审不通过-》主办作废，业务信息未在所外的“作废事项”显示,缺陷,普通,
新基金业务管理系统_内部,【LOF发行变更】初审操作不通过时，未输入审核意见，系统无提示,缺陷,普通,
新基金业务管理系统_内部,【LOF上市】初审审核后，无法选择复核,缺陷,高,
新基金业务管理系统_内部,【ISIN代码】所外未通过后作废申请，在作废申请列表显示的经办人是“上交所基金业务部”,缺陷,普通,
新基金业务管理系统_内部,【ISIN代码】输入较长的“中文证券简称”，点击保存，无法保存成功但无提示,优化,普通,
新基金业务管理系统_内部,【ETF发行】复审通过后，预览通知单有误,缺陷,普通,
新基金业务管理系统_内部,【ETF发行】主办提给复审后，复审首页的待办事项列表未显示,缺陷,高,
新基金业务管理系统_内部,【上证LOF上市】复核无法审核通过,缺陷,紧急,
新基金业务管理系统_内部,【LOF上市】初审审核基金公司重新提交的信息时，未选择“是否日内回转交易”选项，通过操作成功,缺陷,高,
新基金业务管理系统_内部,【LOF上市】基金公司提交的信息被退回后，在编辑页面的历史审核意见中的部门栏位内容无法显示,缺陷,高,
新基金业务管理系统_内部,【代码申请】未通过后修改再提交，主办初审界面：默认的定义文件编码字段未显示,缺陷,高,
新基金业务管理系统_内部,【代码申请】基金全称和基金托管人过长，在查看或者审核页面无法完整显示,缺陷,高,
新基金业务管理系统_内部,【上证基金通更名】复核审核后，无法跳转至通知单列表 页面,缺陷,高,
新基金业务管理系统_内部,【上证基金通更名】初审未填变更后生效日期，仍然可以成功操作“通过”,缺陷,高,
新基金业务管理系统_内部,【上证LOF发行申请】复核无法审核通过,缺陷,紧急,
新基金业务管理系统_内部,【ETF变更标的指数】复核审核后，无法跳转至通知单列表 页面,缺陷,高,
新基金业务管理系统_内部,【ETF变更标的指数】初审审核时，停牌终止日的日历菜单按键点击无效,优化,高,
新基金业务管理系统_内部,【上证基金通放开申赎} 复核审核信息，点击通过后，系统报错,缺陷,紧急,
新基金业务管理系统_内部,【上证基金通放开申赎} 初审审核页面，“填报人手机”与输入内同不同行,缺陷,普通,
新基金业务管理系统_内部,【所有流程】复审上传修正文件后，通知单预览网页错误,缺陷,高,
新基金业务管理系统_内部,【ETF基金拆分】复审后上传修正文件，通知单预览无法正常打开。,缺陷,高,
新基金业务管理系统_内部,【集合申购及上市】基金公司申请被退回后重新提交，复核无法审批通过,缺陷,高,
新基金业务管理系统_内部,【代码申请】主办审核时，代码重复的提示得点两次确定，建议优化一下,优化,普通,
新基金业务管理系统_内部,【创新式封闭基金上市】基金公司申请被退回后重新提交，复核无法审批通过,缺陷,高,
新基金业务管理系统_内部,【实时申赎货币基金发行申请】“停牌起始日”、“申购赎回起始日”和其它日期样式不一样,缺陷,普通,
新基金业务管理系统_内部,【ETF基金发行】状态在基金用户和审核岗显示状态不一致,缺陷,普通,
新基金业务管理系统_内部,【查询与统计】查询工作流文档的查询条件的“生成时间”的结束时间比开始时间早，无任何提示,优化,低,
新基金业务管理系统_内部,【封闭式基金上市】返回页面显示不正确,缺陷,高,
新基金业务管理系统_内部,【上证基金通发售】返回页面显示不正确,缺陷,高,
新基金业务管理系统_内部,【上证LOF基金发行】返回页面显示不正确,缺陷,高,
新基金业务管理系统_内部,【ETF集合申购及上市】返回页面显示不正确,缺陷,高,
新基金业务管理系统_内部,【ETF基金发行】返回页面显示不正确,缺陷,高,
新基金业务管理系统_内部,【实时申赎基金发行】返回页面显示不正确,缺陷,高,
新基金业务管理系统_内部,【基金传真汇总】建议增加一个“状态”查询项,优化,普通,
新基金业务管理系统_内部,【信息披露】选择非交易日无提示,优化,低,
新基金业务管理系统_内部,【信息披露】返回页面显示不正确,缺陷,高,
新基金业务管理系统_内部,【信息披露】无证券代码也可以提交,优化,低,
新基金业务管理系统_内部,【信息披露】所内列表：建议加一列公告日期,优化,普通,
新基金业务管理系统_内部,【信息披露】所内“非直通车”列表：选择“审核中状态时查出的是”待初审”的信息,缺陷,普通,
新基金业务管理系统_内部,【信息披露】选择“更新的招募说明书”时未带出“发行”时填报的字段,缺陷,高,
新基金业务管理系统_内部,【新增基金回购出入库】预览通知单：主办的签名图片加载不正确,缺陷,普通,
新基金业务管理系统_内部,【基金分红】通知单无法预览,缺陷,普通,
新基金业务管理系统_内部,【基金分红】未实现代办委托功能,缺陷,普通,
新基金业务管理系统_内部,【放开申购赎回及转托管】复审时点击通过，发送通知单，不点击完成，返回会发生错误,缺陷,高,
新基金业务管理系统_内部,【代码申请】基金公司不能成功提交信息,缺陷,立刻,
新基金业务管理系统_内部,【上传修正通知单】未对文件格式进行限制,缺陷,高,
新基金业务管理系统_内部,【上证基金通更名】复审审核点击通过操作无效,缺陷,紧急,
新基金业务管理系统_内部,【上传修正通知单】未对文件格式进行限制,缺陷,高,
新基金业务管理系统_内部,【上证暂停及恢复申赎及转托管}未对所内和所外限制：须做过上市才可发起此流程,缺陷,高,
新基金业务管理系统_内部,【集合申购及上市】基金公司申请的代码是511302，被退回后，编辑页面的代码变成511802,缺陷,紧急,
